RNA	protein	label
ENSMUST00000099888	Q3V0I8	0
ENSMUST00000189100	P11416	1
ENSMUST00000231571	A0A0G2JDK7	0
ENSMUST00000215250	Q3U5A2	0
ENSMUST00000181432	P09450	1
ENSMUST00000222826	A0A571BGB0	0
ENSMUST00000141582	O70546	1
ENSMUST00000187697	Q60591	1
ENSMUST00000135775	P43241	1
ENSMUST00000124018	Q08775	1
ENSMUST00000177482	Q5NCY0	1
ENSMUST00000195674	Q01114	0
ENSMUST00000187536	Q80Z10-2	0
ENSMUST00000227099	A7MCT6-2	0
ENSMUST00000182590	Q60520	1
ENSMUST00000194337	Q8VDK3	1
ENSMUST00000209784	P70312	0
ENSMUST00000198918	P97436	1
ENSMUST00000199219	P25799	1
ENSMUST00000232518	Q8R1K1	0
ENSMUST00000206040	Q61550	1
ENSMUST00000135716	P48432	1
ENSMUST00000218514	P97819	0
ENSMUST00000183304	A0A2K6EDJ7	0
ENSMUST00000129075	Q62318	1
ENSMUST00000190415	Q8BYZ1	0
ENSMUST00000151670	Q6PDQ2	1
ENSMUST00000207179	Q9CWR8	1
ENSMUST00000180469	Q9D312	0
ENSMUST00000222421	Q8VC19	0
ENSMUST00000143103	P19091	1
ENSMUST00000141929	P61793	0
ENSMUST00000209367	P26687	1
ENSMUST00000126462	P70662	1
ENSMUST00000187783	A0A0R4J0B4	0
ENSMUST00000156271	Q9EQH4-2	0
ENSMUST00000183670	Q8BW72	1
ENSMUST00000225601	A0A2I3BRR0	0
ENSMUST00000124850	P29037	1
ENSMUST00000198349	O88974	1
ENSMUST00000176972	Q6PDQ2	1
ENSMUST00000194583	Q6J1H4	1
ENSMUST00000188800	Q9Z148	1
ENSMUST00000146121	Q9JJ11	0
ENSMUST00000139089	P20263	1
ENSMUST00000127672	O54839	1
ENSMUST00000132849	Q6ZQK0	1
ENSMUST00000190308	P20263	1
ENSMUST00000231285	Q8VF14	0
ENSMUST00000142310	Q8BUN5	1
ENSMUST00000151703	P19785	1
ENSMUST00000187956	Q07802	1
ENSMUST00000198572	A0A087WR78	0
ENSMUST00000188318	P17679	1
ENSMUST00000227984	S4R2Q9	0
ENSMUST00000139163	E9PWR4	0
ENSMUST00000156020	P70662	1
ENSMUST00000180442	Q02248	1
ENSMUST00000151267	Q05512-3	0
ENSMUST00000138893	Q61550	1
ENSMUST00000191003	Q3UQZ5	0
ENSMUST00000197107	A0A0R4J1G0	0
ENSMUST00000162407	P48432	1
ENSMUST00000146963	P27577	1
ENSMUST00000138702	Q62141	1
ENSMUST00000181412	P01108	1
ENSMUST00000146550	Q7TRK4	0
ENSMUST00000228153	Q6P5F7-2	0
ENSMUST00000146404	P22091	1
ENSMUST00000095646	A0A140LHF4	0
ENSMUST00000160809	Q5RM08	0
ENSMUST00000148700	P06537	1
ENSMUST00000197765	Q8VCM2-2	0
ENSMUST00000172202	P08046	1
ENSMUST00000142712	Q61286	1
ENSMUST00000168709	G3UZN4	0
ENSMUST00000204345	Q80Y50-2	0
ENSMUST00000145711	Q811W0	0
ENSMUST00000208595	P29037	1
ENSMUST00000130771	A2BDP0	0
ENSMUST00000174808	Q61586	0
ENSMUST00000180374	Q3UZJ4	0
ENSMUST00000196486	A0A0G2JF72	0
ENSMUST00000153429	A0A1L1SQZ7	0
ENSMUST00000148082	O89110	0
ENSMUST00000156020	Q9R1E0	1
ENSMUST00000225371	Q8CHB8	0
ENSMUST00000192601	Q8BHN1-3	0
ENSMUST00000207365	P54728	1
ENSMUST00000215250	Q06186	0
ENSMUST00000150777	Q9EPS9	0
ENSMUST00000127424	Q8K2W6	1
ENSMUST00000191517	A0A0A0MQK6	0
ENSMUST00000196503	P11416	1
ENSMUST00000167226	Q6NZA9	1
ENSMUST00000199347	Q07802	1
ENSMUST00000220654	Q8JZQ2	0
ENSMUST00000195276	Q8C886-3	0
ENSMUST00000148654	P01108	1
ENSMUST00000189306	E9QAE8	0
ENSMUST00000191524	P46684	1
ENSMUST00000186147	P97367	1
ENSMUST00000131640	Q8BR27	0
ENSMUST00000150111	P05627	1
ENSMUST00000203038	E9Q7N8	0
ENSMUST00000188574	P35583	1
ENSMUST00000180515	Q9Z0Z7	1
ENSMUST00000211253	J3QPR1	0
ENSMUST00000211052	Q9CZ42-3	0
ENSMUST00000198947	J3QNR6	0
ENSMUST00000211650	A0A2I3BQA3	0
ENSMUST00000234288	A0A0R4J1Y4	0
ENSMUST00000197965	Q64705	1
ENSMUST00000180802	Q8BGJ9	0
ENSMUST00000213576	P28481-7	0
ENSMUST00000211167	G3UYN0	0
ENSMUST00000191637	A0A5F8MPF3	0
ENSMUST00000143559	Q9D1D6	0
ENSMUST00000204672	Q62431	1
ENSMUST00000190830	Q9JKD8	1
ENSMUST00000152784	Q8C3J2	0
ENSMUST00000127875	P35582	1
ENSMUST00000174002	Q91Y44	1
ENSMUST00000194247	Q3UX49	0
ENSMUST00000191359	O09100	1
ENSMUST00000222861	A0A2R8VHJ2	0
ENSMUST00000113496	A2BE32	0
ENSMUST00000210902	A0A087WPX5	0
ENSMUST00000198677	Q8BMD6-2	0
ENSMUST00000129501	Q3UIR3-2	0
ENSMUST00000129924	P52633	1
ENSMUST00000194506	Q8K0E1	0
ENSMUST00000133534	Q8VEB3	0
ENSMUST00000123160	Q64163-4	0
ENSMUST00000148977	A2ALA0	0
ENSMUST00000201903	Q60954	1
ENSMUST00000149950	P54728	1
ENSMUST00000182265	Q80TC5	0
ENSMUST00000186560	Q8C6P8	1
ENSMUST00000191474	Q9Z148	1
ENSMUST00000183226	Q91Y44	1
ENSMUST00000186580	D3Z4X7	0
ENSMUST00000180941	M0QWG8	0
ENSMUST00000229209	B1ATM1	0
ENSMUST00000239202	O08542	0
ENSMUST00000189507	P47930	1
ENSMUST00000236945	P28700	1
ENSMUST00000209434	P19785	1
ENSMUST00000194719	P37238	1
ENSMUST00000187592	O35185	1
ENSMUST00000151945	Q03347	1
ENSMUST00000202443	Q99P65	0
ENSMUST00000181458	Q60954	1
ENSMUST00000202931	Q8BUN5	1
ENSMUST00000199386	K3W4S5	0
ENSMUST00000211580	P70255	1
ENSMUST00000171429	O35691	0
ENSMUST00000193177	A0A286YDI4	0
ENSMUST00000195276	F7B458	0
ENSMUST00000099141	D3Z420	0
ENSMUST00000183031	D3Z7P3	0
ENSMUST00000129441	P01108	1
ENSMUST00000159897	P17433	1
ENSMUST00000163194	P26323	1
ENSMUST00000205062	P15066	1
ENSMUST00000194339	Q03347	1
ENSMUST00000150171	P01101	1
ENSMUST00000203987	Q99LL5	1
ENSMUST00000207269	P41183	1
ENSMUST00000166593	Q9QZ39	0
ENSMUST00000219015	F6ZBR8	0
ENSMUST00000218941	O70324	0
ENSMUST00000132690	Q5NCY0	1
ENSMUST00000139338	P19091	1
ENSMUST00000173208	Q61169	1
ENSMUST00000199589	Q8VCM2	0
ENSMUST00000192025	Q8BHE5	0
ENSMUST00000200182	Q6J1H4	1
ENSMUST00000210935	A0A0A6YXQ4	0
ENSMUST00000189493	P37238	1
ENSMUST00000183818	Q99JB6	1
ENSMUST00000238566	O88853	0
ENSMUST00000162454	Q64249	1
ENSMUST00000122365	P81270	1
ENSMUST00000192953	Q8BNW9	0
ENSMUST00000128368	Q99JB6	1
ENSMUST00000213965	K7N6R9	0
ENSMUST00000238215	Q69ZN7-2	0
ENSMUST00000191992	J3QPK8	0
ENSMUST00000211285	Q9CQJ4	1
ENSMUST00000152264	Q9D5V6	0
ENSMUST00000124575	Q0VF22	0
ENSMUST00000214586	Q9D0I8	0
ENSMUST00000139444	Q60825	0
ENSMUST00000193887	Q61164	1
ENSMUST00000161583	P46684	1
ENSMUST00000186261	Q01147	1
ENSMUST00000228332	A0A2C9F2B5	0
ENSMUST00000175668	P53566	1
ENSMUST00000215052	Q5FW52	0
ENSMUST00000183244	Q8BHD4-2	0
ENSMUST00000172526	P34056	1
ENSMUST00000140069	Q9ERE3	0
ENSMUST00000193668	Q9Z148	1
ENSMUST00000194590	O54839	1
ENSMUST00000126646	Q9D3R9	1
ENSMUST00000189046	D3Z291	0
ENSMUST00000181405	Q8BX09	1
ENSMUST00000046994	P28700	1
ENSMUST00000147186	P70255	1
ENSMUST00000196875	Q60954	1
ENSMUST00000221705	Q8CGB6-4	0
ENSMUST00000231002	Q8K3I9-2	0
ENSMUST00000174528	J3QJW3	0
ENSMUST00000206842	P09450	1
ENSMUST00000150159	P49698	1
ENSMUST00000183670	Q62141	1
ENSMUST00000189381	P10085	1
ENSMUST00000190938	P49935	0
ENSMUST00000123613	Q6NZA9	1
ENSMUST00000198572	Q8VE94	0
ENSMUST00000189218	P01101	1
ENSMUST00000143705	Q6PDQ2	1
ENSMUST00000181109	P15388-3	0
ENSMUST00000195328	Q9CWR8	1
ENSMUST00000144975	Q9Z148	1
ENSMUST00000198859	Q62318	1
ENSMUST00000163273	P53566	1
ENSMUST00000139600	Q6ZPV2	1
ENSMUST00000212699	B2RQ20	0
ENSMUST00000224181	A2ASI5-2	0
ENSMUST00000192618	A2RSY6-3	0
ENSMUST00000145176	Q99ML9	0
ENSMUST00000211200	Q9R0Z9-2	0
ENSMUST00000235177	Q505K2	0
ENSMUST00000233185	Q80TA6-2	0
ENSMUST00000160040	Q08761	0
ENSMUST00000070048	P22091	1
ENSMUST00000188725	Q62318	1
ENSMUST00000156666	P10085	1
ENSMUST00000227720	D3Z0A1	0
ENSMUST00000201366	Q8BWN8	0
ENSMUST00000140646	P15314	1
ENSMUST00000152542	A0A494BB01	0
ENSMUST00000140978	Q61164	1
ENSMUST00000206249	Q60591	1
ENSMUST00000137457	Q60748	0
ENSMUST00000185216	B7ZNV8	0
ENSMUST00000193469	A0A0G2JGZ7	0
ENSMUST00000233429	Q3UPL0-2	0
ENSMUST00000203987	Q6P3A1	0
ENSMUST00000191858	Q99MA9	1
ENSMUST00000186088	Q8BZ94	0
ENSMUST00000128017	Q61880	1
ENSMUST00000183398	Q04207	1
ENSMUST00000205110	Q9QUR6	1
ENSMUST00000183304	P19091	1
ENSMUST00000199844	P70314	1
ENSMUST00000192706	F7A4H5	0
ENSMUST00000181466	P42227	1
ENSMUST00000180989	P19785	1
ENSMUST00000124609	Q7M724	0
ENSMUST00000192600	P19091	1
ENSMUST00000155505	Q5SZV5	0
ENSMUST00000156193	Q8VDJ3	1
ENSMUST00000154414	P22091	1
ENSMUST00000194222	P26687	1
ENSMUST00000193027	P22091	1
ENSMUST00000199230	K7N6Y3	0
ENSMUST00000044774	P46662-2	0
ENSMUST00000155111	Q3TXX3	0
ENSMUST00000186428	P01101	1
ENSMUST00000198065	F6WYC8	0
ENSMUST00000166636	A2AGT5-2	0
ENSMUST00000180485	P42232	1
ENSMUST00000228468	Q9Z206-2	0
ENSMUST00000207402	F8WJI6	0
ENSMUST00000195148	P50540	1
ENSMUST00000181215	E9PXI0	0
ENSMUST00000235137	Q64669	0
ENSMUST00000155136	P18181	0
ENSMUST00000208780	Q6F3F9	0
ENSMUST00000198586	H7BX21	0
ENSMUST00000188093	Q9EPW9	0
ENSMUST00000143247	P48281	1
ENSMUST00000137882	Q91VL8	1
ENSMUST00000145576	Q9ES03	1
ENSMUST00000153786	Q61164	1
ENSMUST00000185238	Q9Z148	1
ENSMUST00000236517	E9Q8T7-2	0
ENSMUST00000209189	E9PY90	0
ENSMUST00000203718	Q9R1E0	1
ENSMUST00000234066	Q4VAH7	0
ENSMUST00000153402	Q6DFV7-3	0
ENSMUST00000221538	P50295	0
ENSMUST00000225626	Q8CIA5	0
ENSMUST00000202443	A0A2K6EDM5	0
ENSMUST00000131421	P08046	1
ENSMUST00000181440	E9Q3T6	1
ENSMUST00000201913	Q6NVD6	0
ENSMUST00000183670	P49698	1
ENSMUST00000153089	Q60520	1
ENSMUST00000221140	E9PWK7	0
ENSMUST00000224755	Q9CQ28	0
ENSMUST00000208435	D3YVC1	0
ENSMUST00000233934	O88898-5	0
ENSMUST00000238447	Q9D485	0
ENSMUST00000137801	F7B5B5	0
ENSMUST00000214251	A2AEP2	0
ENSMUST00000131787	P43241	1
ENSMUST00000182986	Q9Z110	0
ENSMUST00000190821	G3UWD8	0
ENSMUST00000165499	E9PVC6	0
ENSMUST00000139621	P09450	1
ENSMUST00000196666	E9PV57	0
ENSMUST00000219396	Q8C310-3	0
ENSMUST00000149239	Q8C7R7	1
ENSMUST00000182216	P28028-1	0
ENSMUST00000182789	Q03347	1
ENSMUST00000234156	P54265	0
ENSMUST00000181665	A0A140LIJ2	0
ENSMUST00000191034	Q921N8	1
ENSMUST00000179077	Q14BE7	0
ENSMUST00000180645	E9Q5A3	0
ENSMUST00000069943	P05627	1
ENSMUST00000204888	Q921Y4	0
ENSMUST00000198262	Q62318	1
ENSMUST00000189240	F6TCF9	0
ENSMUST00000141440	Q62318	1
ENSMUST00000180698	P53566	1
ENSMUST00000171098	Q9CW03	1
ENSMUST00000195507	Q8VHP9	0
ENSMUST00000171747	O35185	1
ENSMUST00000156265	P17679	1
ENSMUST00000211533	P70255	1
ENSMUST00000189293	Q9CU62	1
ENSMUST00000132729	Q3TR21	0
ENSMUST00000186472	P31266	1
ENSMUST00000210611	O35874	0
ENSMUST00000204101	Q9JKD8	1
ENSMUST00000186054	E9Q732	0
ENSMUST00000185446	Q923A2	0
ENSMUST00000156265	P09450	1
ENSMUST00000147678	Q9R1E0	1
ENSMUST00000142712	Q60929	1
ENSMUST00000186610	A0A1B0GR18	0
ENSMUST00000123231	P43241	1
ENSMUST00000183642	Q60611	1
ENSMUST00000187528	Q6NZQ8-5	0
ENSMUST00000198407	Q01147	1
ENSMUST00000195139	Q9QUM5	0
ENSMUST00000207438	P28700	1
ENSMUST00000202387	A6H697	0
ENSMUST00000189221	P70365	1
ENSMUST00000212762	F6WYC8	0
ENSMUST00000224614	Q60636-4	0
ENSMUST00000129994	Q6S5J6-3	0
ENSMUST00000220502	K7N6Y3	0
ENSMUST00000188185	P37238	1
ENSMUST00000236822	J3QMS8	0
ENSMUST00000069943	Q8CDM1	0
ENSMUST00000124394	A0A3Q4EHN7	0
ENSMUST00000148885	Q9WVQ5	0
ENSMUST00000195109	D3Z7T4	0
ENSMUST00000148844	P08152	1
ENSMUST00000211580	P25799	1
ENSMUST00000122969	P37242	1
ENSMUST00000207324	Q8BGX7-3	0
ENSMUST00000233028	A0A087WPY9	0
ENSMUST00000206022	Q0VF22	0
ENSMUST00000135883	Q9Z148	1
ENSMUST00000139288	P22091	1
ENSMUST00000185992	P28700	1
ENSMUST00000233719	A0A0U1RQA1	0
ENSMUST00000070382	Q02067	1
ENSMUST00000199589	Q62141	1
ENSMUST00000201237	P26323	1
ENSMUST00000143112	Q6PE87-2	0
ENSMUST00000138467	P17433	1
ENSMUST00000227370	Q9WVL3	0
ENSMUST00000186291	P34056	1
ENSMUST00000196494	O70273	1
ENSMUST00000143291	P19091	1
ENSMUST00000194403	Q61550	1
ENSMUST00000181312	P19091	1
ENSMUST00000131297	P37242	1
ENSMUST00000196971	Q8C4U3	0
ENSMUST00000086912	A0A1L1SS48	0
ENSMUST00000203841	Q61183-3	0
ENSMUST00000123509	P19091	1
ENSMUST00000211114	P19070	0
ENSMUST00000191356	Q8BJU0	0
ENSMUST00000213166	P23772	0
ENSMUST00000132564	A0A3B2W7C9	0
ENSMUST00000233178	Q3UB58	0
ENSMUST00000150514	A2ART8	0
ENSMUST00000205212	O35906	1
ENSMUST00000191034	Q9Z0Z7	1
ENSMUST00000200060	E9Q5P8	0
ENSMUST00000198145	P19091	1
ENSMUST00000198622	P07744	0
ENSMUST00000151616	Q80TB7-2	0
ENSMUST00000183752	Q6ZPV2	1
ENSMUST00000021520	P52793	0
ENSMUST00000147487	A2BEI8	0
ENSMUST00000185414	P28700	1
ENSMUST00000211143	Q02067	1
ENSMUST00000223521	Q53Z09	0
ENSMUST00000199508	Q3TKT4	1
ENSMUST00000123390	Q6J1H4	0
ENSMUST00000138617	Q99JB6	1
ENSMUST00000201728	P48985	1
ENSMUST00000138180	P08046	1
ENSMUST00000173677	P37242	1
ENSMUST00000087588	Q64249	1
ENSMUST00000126948	A0A571BED3	0
ENSMUST00000198852	Q64131	1
ENSMUST00000156235	A0A286YDT6	0
ENSMUST00000168709	P08046	1
ENSMUST00000151643	P50220	1
ENSMUST00000155836	Q9D3E6	1
ENSMUST00000187224	Q8C547-2	0
ENSMUST00000154515	P37242	1
ENSMUST00000181637	P16951	1
ENSMUST00000224550	I1E4X6	0
ENSMUST00000193653	Q61550	1
ENSMUST00000196422	P11416	1
ENSMUST00000197965	P59941	1
ENSMUST00000185830	Q7M759	0
ENSMUST00000221285	Q8C2Y5	0
ENSMUST00000181028	Q8BUN5	1
ENSMUST00000168951	Q6P1E1	1
ENSMUST00000222324	Q9JIM5	0
ENSMUST00000236524	G3X9W7	0
ENSMUST00000198003	P97474	1
ENSMUST00000188158	Q8VEB3	0
ENSMUST00000218415	A0A1D5RMG0	0
ENSMUST00000203771	P62915	1
ENSMUST00000132811	P59941	1
ENSMUST00000189814	A0A0J9YUG8	0
ENSMUST00000137096	Q3TKT4	1
ENSMUST00000203765	Q8JZN7	0
ENSMUST00000186844	Q61164	1
ENSMUST00000138259	Q8HW98	0
ENSMUST00000173637	Q07802	1
ENSMUST00000146915	Q9Z148	1
ENSMUST00000140556	O35906	1
ENSMUST00000146531	Q920V1	0
ENSMUST00000196875	Q91Y44	1
ENSMUST00000192996	Q6PGB9	0
ENSMUST00000195674	P22091	1
ENSMUST00000218960	D3Z7P3	0
ENSMUST00000150149	Q8BYG0	0
ENSMUST00000143016	Q62431	1
ENSMUST00000153559	P28033	1
ENSMUST00000187423	P70314	1
ENSMUST00000069943	P28700	1
ENSMUST00000180912	O54943	0
ENSMUST00000122851	Q03347	1
ENSMUST00000236263	D3Z0A1	0
ENSMUST00000173157	Q8CIE2	0
ENSMUST00000197337	Q9Z0W3	0
ENSMUST00000201771	Q921N8	1
ENSMUST00000128198	A0A3B2WDB3	0
ENSMUST00000161914	P48281	1
ENSMUST00000217752	E9PUC1	0
ENSMUST00000181812	P35582	1
ENSMUST00000148705	Q00322	1
ENSMUST00000201815	Q9Z0X1-2	0
ENSMUST00000140421	Q99JB6	1
ENSMUST00000201477	Q6NZF1	1
ENSMUST00000186595	A2AVQ9	0
ENSMUST00000149247	P50636	0
ENSMUST00000190971	P22091	1
ENSMUST00000193725	Q8R2C2	0
ENSMUST00000229655	A0A140LIJ2	0
ENSMUST00000128652	O70126	1
ENSMUST00000147130	Z4YM95	0
ENSMUST00000219952	P04925	0
ENSMUST00000182275	P42230	1
ENSMUST00000228579	Q8C050-2	0
ENSMUST00000216019	P54754	0
ENSMUST00000166047	P11416	1
ENSMUST00000187867	P27577	1
ENSMUST00000234112	E0CY14	0
ENSMUST00000165911	E9PXY2	0
ENSMUST00000196920	Q8R2Q4	0
ENSMUST00000149014	P81270	1
ENSMUST00000131740	O70126	1
ENSMUST00000191616	Q8BGS3	1
ENSMUST00000155674	Q64131	1
ENSMUST00000155334	A0A0H2UH30	0
ENSMUST00000145584	Q9Z2D8	1
ENSMUST00000162325	P70284	1
ENSMUST00000147006	O09100	1
ENSMUST00000197247	Q922Q6	0
ENSMUST00000219668	Q921N8	0
ENSMUST00000230714	A0A0A0MQA2	0
ENSMUST00000194770	Q9JIF7	0
ENSMUST00000181921	P53566	1
ENSMUST00000188113	Q7TQZ6	0
ENSMUST00000198978	B0QZH4	0
ENSMUST00000197819	B1ASL3	0
ENSMUST00000143191	P29037	1
ENSMUST00000126999	Q3UA06	0
ENSMUST00000172178	O35185	1
ENSMUST00000180802	Q3V0B4	0
ENSMUST00000139042	P42582	1
ENSMUST00000154354	P42225	1
ENSMUST00000125173	Q60644	1
ENSMUST00000212296	P20060	0
ENSMUST00000203099	A0A0R4J224	0
ENSMUST00000138535	P28033	1
ENSMUST00000206739	E9Q7T0	0
ENSMUST00000137567	O35892-2	0
ENSMUST00000207269	Q9CW03	1
ENSMUST00000223647	Q9DCL8	0
ENSMUST00000204605	Q3TYE1	0
ENSMUST00000237993	Q8C407	0
ENSMUST00000155789	P51960	1
ENSMUST00000200360	P19091	1
ENSMUST00000192965	Q02067	1
ENSMUST00000233785	O35493-2	0
ENSMUST00000127333	Q6NZF1	1
ENSMUST00000147868	P28033	1
ENSMUST00000199211	P25799	1
ENSMUST00000126556	Q8CCI5	1
ENSMUST00000168243	P17433	1
ENSMUST00000190550	F6YCH1	0
ENSMUST00000144990	P27577	1
ENSMUST00000149574	Q8VG65	0
ENSMUST00000169163	Q62431	1
ENSMUST00000173624	Q9DB25	0
ENSMUST00000153675	P70662	1
ENSMUST00000200077	Q9Z0Z7	1
ENSMUST00000135451	Q8BM47-2	0
ENSMUST00000190845	P25916	1
ENSMUST00000197000	P17679	1
ENSMUST00000216282	A2API1	0
ENSMUST00000150314	Q03347	1
ENSMUST00000198572	Q9EQJ9-2	0
ENSMUST00000202427	P49698	1
ENSMUST00000172480	Q06831	1
ENSMUST00000173553	Q9CZ04-2	0
ENSMUST00000139612	Q8BUN5	1
ENSMUST00000218818	Q80TE0	0
ENSMUST00000149958	Q8R429	0
ENSMUST00000236309	A0A0A6YW07	0
ENSMUST00000132470	S0DHL8	0
ENSMUST00000141256	Q3TKT4	1
ENSMUST00000239278	E9Q586	0
ENSMUST00000196620	Q14DL3	0
ENSMUST00000188318	P42128	1
ENSMUST00000221851	Q05922	0
ENSMUST00000205396	Q80U70	1
ENSMUST00000208353	Q61188	1
ENSMUST00000155883	P54728	1
ENSMUST00000154897	P28033	1
ENSMUST00000217357	B7ZNG0-2	0
ENSMUST00000204082	P08046	1
ENSMUST00000153283	Q62318	1
ENSMUST00000125173	Q6P1E1	1
ENSMUST00000177314	Q9CWR8	1
ENSMUST00000129000	Q61188	1
ENSMUST00000162649	Q921F2	1
ENSMUST00000201350	Q8CEZ1	0
ENSMUST00000205621	Q8BH65-3	0
ENSMUST00000217870	P58021	0
ENSMUST00000194490	P01108	1
ENSMUST00000191764	A0A087WNY4	0
ENSMUST00000162958	Q61164	1
ENSMUST00000173648	P23204	1
ENSMUST00000198758	Q91XY2	0
ENSMUST00000197884	Q3UC65	0
ENSMUST00000089614	Q8JZK6	0
ENSMUST00000196805	A0A2I3BR30	0
ENSMUST00000227858	O55047-2	0
ENSMUST00000149592	Q9R1E0	1
ENSMUST00000126902	Q9R1E0	1
ENSMUST00000200139	P15806	1
ENSMUST00000195082	P27577	1
ENSMUST00000189404	Q02067	1
ENSMUST00000201293	B1B1B8	0
ENSMUST00000180550	P19091	1
ENSMUST00000178699	Q8C6P8	1
ENSMUST00000132432	Q64705	1
ENSMUST00000186883	A0A140T8I6	0
ENSMUST00000205272	Q62318	1
ENSMUST00000124471	Q9QZB7	0
ENSMUST00000191409	A0A1B0GXK0	0
ENSMUST00000131006	P02340	1
ENSMUST00000192540	Q00322	1
ENSMUST00000173208	P34056	1
ENSMUST00000187351	Q8CAI1	0
ENSMUST00000154284	H3BLE1	0
ENSMUST00000180667	Q59IW7	0
ENSMUST00000212286	Q64302	0
ENSMUST00000221366	A0A0A6YWT6	0
ENSMUST00000172700	Q9R1E0	1
ENSMUST00000162325	P70326	1
ENSMUST00000138444	F8VQ03	0
ENSMUST00000195351	I7HLV2	0
ENSMUST00000192745	F6X6A4	0
ENSMUST00000146704	Q9ESL0	0
ENSMUST00000191600	Q3TM20	0
ENSMUST00000139025	P11416	1
ENSMUST00000235626	Q8JZS2	0
ENSMUST00000175861	P47930	1
ENSMUST00000098828	Q62318	1
ENSMUST00000224401	I7HM00	0
ENSMUST00000182952	P34056	1
ENSMUST00000137405	Q02067	1
ENSMUST00000155046	P12979	1
ENSMUST00000213151	P32067	0
ENSMUST00000235840	E9PZJ2	0
ENSMUST00000218830	A2BFU6	0
ENSMUST00000216752	Q3TRL2	0
ENSMUST00000135883	Q8VIG1	1
ENSMUST00000227703	Q5SVF8	0
ENSMUST00000137418	Q80U70	1
ENSMUST00000238238	Q3UR02	0
ENSMUST00000217309	Q9Z2T6	0
ENSMUST00000154616	Q61473	1
ENSMUST00000186106	E0CYB9	0
ENSMUST00000226239	A0A286YD31	0
ENSMUST00000116345	Q61164	1
ENSMUST00000198632	P06537	1
ENSMUST00000123812	S4R1G8	0
ENSMUST00000187265	Q9D5V6	0
ENSMUST00000200139	Q61473	1
ENSMUST00000163009	P47930	1
ENSMUST00000149300	Q62383	1
ENSMUST00000140113	P12979	1
ENSMUST00000181146	Q8BVA0	0
ENSMUST00000208082	B8JJC6	0
ENSMUST00000236553	A0A1D5RM34	0
ENSMUST00000100016	Q9R1Q6	0
ENSMUST00000207365	Q9CQJ4	1
ENSMUST00000142068	P15066	1
ENSMUST00000181756	Q8BZH4	0
ENSMUST00000193049	A0A5F8MPU4	0
ENSMUST00000187902	P23204	1
ENSMUST00000205527	Q8BG55	0
ENSMUST00000135203	P15037	1
ENSMUST00000128368	P70284	1
ENSMUST00000235406	A0A0N4SUH8	0
ENSMUST00000141032	Q3UMF0	0
ENSMUST00000141582	A2AUX8	0
ENSMUST00000141964	Q06831	1
ENSMUST00000181893	A0A2C9F2B5	0
ENSMUST00000206578	Q61550	1
ENSMUST00000201216	P22605	1
ENSMUST00000132108	Q60954	1
ENSMUST00000125333	Q8BHB3	0
ENSMUST00000192060	Q8K5B1-3	0
ENSMUST00000150203	P19785	1
ENSMUST00000185300	A0A5F8MPL5	0
ENSMUST00000138617	Q91ZW3	1
ENSMUST00000156150	P51960	1
ENSMUST00000191003	D3YTY1	0
ENSMUST00000125131	Q08874	1
ENSMUST00000221821	E9PXG5	0
ENSMUST00000132822	Q99J23	0
ENSMUST00000221602	E9QAH2	0
ENSMUST00000210981	Q6ZQF7-2	0
ENSMUST00000138795	Q6PDQ2	1
ENSMUST00000183670	Q64705	1
ENSMUST00000217870	H7BX01	0
ENSMUST00000135030	Q9R1E0	1
ENSMUST00000215680	Q8VEE0	0
ENSMUST00000211194	Q8K4K6-2	0
ENSMUST00000185939	O70273	1
ENSMUST00000181547	O70237	1
ENSMUST00000141242	Q60980	1
ENSMUST00000189245	Q80UX8	0
ENSMUST00000146532	O09100	1
ENSMUST00000156457	Q8BR27	0
ENSMUST00000197873	P48432	1
ENSMUST00000206808	P01878	0
ENSMUST00000123149	Q7TRU6	0
ENSMUST00000146746	A0A0J9YTU9	0
ENSMUST00000188948	A0A1Y7VM39	0
ENSMUST00000221840	Q91XA8	0
ENSMUST00000173825	A0A0R4J072	0
ENSMUST00000142353	P19091	1
ENSMUST00000198002	P17433	1
ENSMUST00000185681	A0A7N9VS49	0
ENSMUST00000223029	F6ZC60	0
ENSMUST00000225497	Q9R0M3-2	0
ENSMUST00000148552	Q7TR48	0
ENSMUST00000141032	Q61069	1
ENSMUST00000131297	Q08775	1
ENSMUST00000125382	A0A0G2JE79	0
ENSMUST00000238160	B2RVX8	0
ENSMUST00000238757	Q3ULM6-4	0
ENSMUST00000125121	A0A1B0GR18	0
ENSMUST00000149940	P29341	1
ENSMUST00000174039	Q9DBL1	0
ENSMUST00000183642	Q01147	1
ENSMUST00000177492	A2A9I7	1
ENSMUST00000165610	Q9R0M1	0
ENSMUST00000190951	Q9CZS1	0
ENSMUST00000224018	A2AP83	0
ENSMUST00000128603	Q8CE64	0
ENSMUST00000149247	P37238	1
ENSMUST00000147130	Q91ZW3	1
ENSMUST00000210178	G3UYQ4	0
ENSMUST00000182516	P51960	1
ENSMUST00000129924	P50220	1
ENSMUST00000217220	A0A1L1SRV6	0
ENSMUST00000227900	G5E8C6	0
ENSMUST00000063230	E9PZ08	0
ENSMUST00000148357	P08046	1
ENSMUST00000218762	Q9CX00	0
ENSMUST00000234835	Q8C4J0	0
ENSMUST00000198533	Q9CWR8	1
ENSMUST00000130576	P48432	1
ENSMUST00000216997	Q9ESL0	0
